Raw Characteristics,Parse Success,Listing ID,Price per unit,Floor,Condition,Location,Available from,Usable area,Layout,EPC,Plot space,Plot type,Age,Total floors
"{""Listing ID"": ""864663"", ""Plot space"": ""2,198m²"", ""Plot type"": ""Building"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 3,184/ m2"", """": ""MHD 7 minutes on foot""}",True,864663,"CZK 3,184/ m2",,Very good,The quiet part,,,,,"2,198m²",Building,,
"{""Listing ID"": ""864664"", ""Plot space"": ""9,982m²"", ""Plot type"": ""Other"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 53/ m2"", """": ""MHD 4 minutes by car""}",True,864664,CZK 53/ m2,,Very good,The quiet part,,,,,"9,982m²",Other,,
"{""Listing ID"": ""864667"", ""Plot space"": ""5,247m²"", ""Plot type"": ""Meadow"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 105/ m2"", """": ""MHD 4 minutes on foot""}",True,864667,CZK 105/ m2,,Very good,The quiet part,,,,,"5,247m²",Meadow,,
"{""Listing ID"": ""864668"", ""Plot space"": ""5,848m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 73/ m2"", """": ""MHD 10 minutes on foot""}",True,864668,CZK 73/ m2,,Very good,The quiet part,,,,,"5,848m²",Field,,
"{""Listing ID"": ""864669"", ""Plot space"": ""714m²"", ""Plot type"": ""Garden"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 770/ m2"", """": ""MHD 2 minutes on foot""}",True,864669,CZK 770/ m2,,Very good,The quiet part,,,,,714m²,Garden,,
"{""Listing ID"": ""864670"", ""Plot space"": ""17,620m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 35/ m2"", """": ""MHD 9 minutes on foot""}",True,864670,CZK 35/ m2,,Very good,The quiet part,,,,,"17,620m²",Field,,
"{""Listing ID"": ""864672"", ""Plot space"": ""1,626m²"", ""Plot type"": ""Garden"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 547/ m2"", """": ""MHD 2 minutes by car""}",True,864672,CZK 547/ m2,,Very good,The quiet part,,,,,"1,626m²",Garden,,
"{""Listing ID"": ""864674"", ""Plot space"": ""1,626m²"", ""Plot type"": ""Meadow"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 547/ m2"", """": ""MHD 2 minutes by car""}",True,864674,CZK 547/ m2,,Very good,The quiet part,,,,,"1,626m²",Meadow,,
"{""Listing ID"": ""864676"", ""Plot space"": ""13,338m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 46/ m2"", """": ""MHD 2 minutes by car""}",True,864676,CZK 46/ m2,,Very good,The quiet part,,,,,"13,338m²",Field,,
"{""Listing ID"": ""864679"", ""Plot space"": ""24,268m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 49/ m2"", """": ""MHD 6 minutes on foot""}",True,864679,CZK 49/ m2,,Very good,The quiet part,,,,,"24,268m²",Field,,
"{""Listing ID"": ""864682"", ""Plot space"": ""65,080m²"", ""Plot type"": ""Field"", ""Location"": ""Solitude"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 61/ m2"", """": ""MHD 4 minutes by car""}",True,864682,CZK 61/ m2,,Very good,Solitude,,,,,"65,080m²",Field,,
"{""Listing ID"": ""864683"", ""Plot space"": ""13,673m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 48/ m2"", """": ""MHD 7 minutes on foot""}",True,864683,CZK 48/ m2,,Very good,The quiet part,,,,,"13,673m²",Field,,
"{""Listing ID"": ""864684"", ""Plot space"": ""25,279m²"", ""Plot type"": ""Field"", ""Location"": ""Solitude"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 63/ m2"", """": ""MHD 0 minutes on foot""}",True,864684,CZK 63/ m2,,Very good,Solitude,,,,,"25,279m²",Field,,
"{""Listing ID"": ""864686"", ""Plot space"": ""3,836m²"", ""Plot type"": ""Field"", ""Location"": ""Solitude"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 44/ m2"", """": ""MHD 9 minutes by car""}",True,864686,CZK 44/ m2,,Very good,Solitude,,,,,"3,836m²",Field,,
"{""Listing ID"": ""864687"", ""Plot space"": ""2,557m²"", ""Plot type"": ""Garden"", ""Location"": ""Solitude"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 47/ m2"", """": ""MHD 3 minutes by car""}",True,864687,CZK 47/ m2,,Very good,Solitude,,,,,"2,557m²",Garden,,
"{""Listing ID"": ""864688"", ""Plot space"": ""2,287m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 42/ m2"", """": ""MHD 2 minutes by car""}",True,864688,CZK 42/ m2,,Very good,The quiet part,,,,,"2,287m²",Field,,
"{""Listing ID"": ""864689"", ""Plot space"": ""24,740m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 64/ m2"", """": ""MHD 3 minutes by car""}",True,864689,CZK 64/ m2,,Very good,The quiet part,,,,,"24,740m²",Field,,
"{""Listing ID"": ""864692"", ""Plot space"": ""6,341m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 46/ m2"", """": ""MHD 2 minutes by car""}",True,864692,CZK 46/ m2,,Very good,The quiet part,,,,,"6,341m²",Field,,
"{""Listing ID"": ""864693"", ""Plot space"": ""1,945m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 39/ m2"", """": ""MHD 10 minutes by car""}",True,864693,CZK 39/ m2,,Very good,The quiet part,,,,,"1,945m²",Field,,
"{""Listing ID"": ""864694"", ""Plot space"": ""11,110m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 50/ m2"", """": ""MHD 10 minutes on foot""}",True,864694,CZK 50/ m2,,Very good,The quiet part,,,,,"11,110m²",Field,,
"{""Listing ID"": ""864696"", ""Plot space"": ""2,776m²"", ""Plot type"": ""Meadow"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 43/ m2"", """": ""MHD 9 minutes on foot""}",True,864696,CZK 43/ m2,,Very good,The quiet part,,,,,"2,776m²",Meadow,,
"{""Listing ID"": ""864698"", ""Plot space"": ""6,811m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 48/ m2"", """": ""MHD 4 minutes by car""}",True,864698,CZK 48/ m2,,Very good,The quiet part,,,,,"6,811m²",Field,,
"{""Listing ID"": ""864700"", ""Plot space"": ""17,198m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 116/ m2"", """": ""MHD 2 minutes by car""}",True,864700,CZK 116/ m2,,Very good,The quiet part,,,,,"17,198m²",Field,,
"{""Listing ID"": ""864701"", ""Plot space"": ""13,258m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 48/ m2"", """": ""MHD 8 minutes on foot""}",True,864701,CZK 48/ m2,,Very good,The quiet part,,,,,"13,258m²",Field,,
"{""Listing ID"": ""864702"", ""Plot space"": ""4,190m²"", ""Plot type"": ""Meadow"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 24/ m2"", """": ""MHD 6 minutes by car""}",True,864702,CZK 24/ m2,,Very good,The quiet part,,,,,"4,190m²",Meadow,,
"{""Listing ID"": ""864703"", ""Plot space"": ""12,319m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 40/ m2"", """": ""MHD 4 minutes on foot""}",True,864703,CZK 40/ m2,,Very good,The quiet part,,,,,"12,319m²",Field,,
"{""Listing ID"": ""864705"", ""Plot space"": ""3,565m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 45/ m2"", """": ""MHD 6 minutes by car""}",True,864705,CZK 45/ m2,,Very good,The quiet part,,,,,"3,565m²",Field,,
"{""Listing ID"": ""864707"", ""Plot space"": ""29,079m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 48/ m2"", """": ""MHD 9 minutes on foot""}",True,864707,CZK 48/ m2,,Very good,The quiet part,,,,,"29,079m²",Field,,
"{""Listing ID"": ""864708"", ""Plot space"": ""5,053m²"", ""Plot type"": ""Meadow"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 138/ m2"", """": ""MHD 3 minutes by car""}",True,864708,CZK 138/ m2,,Very good,The quiet part,,,,,"5,053m²",Meadow,,
"{""Listing ID"": ""864709"", ""Plot space"": ""6,316m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 47/ m2"", """": ""MHD 7 minutes on foot""}",True,864709,CZK 47/ m2,,Very good,The quiet part,,,,,"6,316m²",Field,,
"{""Listing ID"": ""864711"", ""Plot space"": ""2,483m²"", ""Plot type"": ""Meadow"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 238/ m2"", """": ""MHD 2 minutes by car""}",True,864711,CZK 238/ m2,,Very good,The quiet part,,,,,"2,483m²",Meadow,,
"{""Listing ID"": ""864712"", ""Plot space"": ""3,181m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 49/ m2"", """": ""MHD 10 minutes on foot""}",True,864712,CZK 49/ m2,,Very good,The quiet part,,,,,"3,181m²",Field,,
"{""Listing ID"": ""864713"", ""Plot space"": ""125,234m²"", ""Plot type"": ""Meadow"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 98/ m2"", """": ""MHD 7 minutes by car""}",True,864713,CZK 98/ m2,,Very good,The quiet part,,,,,"125,234m²",Meadow,,
"{""Listing ID"": ""864715"", ""Plot space"": ""54,200m²"", ""Plot type"": ""Other"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 62/ m2"", """": ""MHD 3 minutes by car""}",True,864715,CZK 62/ m2,,Very good,The quiet part,,,,,"54,200m²",Other,,
"{""Listing ID"": ""864719"", ""Plot space"": ""10,730m²"", ""Plot type"": ""Meadow"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 47/ m2"", """": ""MHD 2 minutes by car""}",True,864719,CZK 47/ m2,,Very good,The quiet part,,,,,"10,730m²",Meadow,,
"{""Listing ID"": ""864723"", ""Plot space"": ""2,240m²"", ""Plot type"": ""Meadow"", ""Location"": ""Polosamota"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 647/ m2"", """": ""MHD 2 minutes by car""}",True,864723,CZK 647/ m2,,Very good,Polosamota,,,,,"2,240m²",Meadow,,
"{""Listing ID"": ""864725"", ""Plot space"": ""3,319m²"", ""Plot type"": ""Building"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 587/ m2"", """": ""MHD 1 minute on foot""}",True,864725,CZK 587/ m2,,Very good,The quiet part,,,,,"3,319m²",Building,,
"{""Listing ID"": ""864727"", ""Plot space"": ""308m²"", ""Plot type"": ""Garden"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 1,607/ m2"", """": ""MHD 0 minutes on foot""}",True,864727,"CZK 1,607/ m2",,Very good,The quiet part,,,,,308m²,Garden,,
"{""Listing ID"": ""864729"", ""Plot space"": ""817m²"", ""Plot type"": ""Other"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 1,223/ m2"", """": ""MHD 7 minutes by car""}",True,864729,"CZK 1,223/ m2",,Very good,The quiet part,,,,,817m²,Other,,
"{""Listing ID"": ""864731"", ""Plot space"": ""15,779m²"", ""Plot type"": ""Field"", ""Location"": ""Solitude"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 41/ m2"", """": ""MHD 8 minutes on foot""}",True,864731,CZK 41/ m2,,Very good,Solitude,,,,,"15,779m²",Field,,
"{""Listing ID"": ""864732"", ""Plot space"": ""4,183m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 60/ m2"", """": ""MHD 4 minutes on foot""}",True,864732,CZK 60/ m2,,Very good,The quiet part,,,,,"4,183m²",Field,,
"{""Listing ID"": ""909087"", ""Layout"": ""4+1"", ""Condition"": ""Good"", ""Age"": ""Over 50 years"", ""Price per unit"": ""€4,917/ m2"", ""Užitná plocha"": ""120m²"", ""Plot space"": ""350m²"", ""EPC"": ""C - Economical"", ""Total floors"": ""3"", """": ""Parking""}",True,909087,"€4,917/ m2",,Good,,,120m²,4+1,C - Economical,350m²,,Over 50 years,3
"{""Listing ID"": ""864733"", ""Plot space"": ""2,257m²"", ""Plot type"": ""Building"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 886/ m2"", """": ""MHD 2 minutes by car""}",True,864733,CZK 886/ m2,,Very good,The quiet part,,,,,"2,257m²",Building,,
"{""Listing ID"": ""864736"", ""Plot space"": ""2,547m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 61/ m2"", """": ""MHD 6 minutes on foot""}",True,864736,CZK 61/ m2,,Very good,The quiet part,,,,,"2,547m²",Field,,
"{""Listing ID"": ""864737"", ""Plot space"": ""3,645m²"", ""Plot type"": ""Meadow"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 122/ m2"", """": ""MHD 2 minutes by car""}",True,864737,CZK 122/ m2,,Very good,The quiet part,,,,,"3,645m²",Meadow,,
"{""Listing ID"": ""864739"", ""Plot space"": ""2,718m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 81/ m2"", """": ""MHD 9 minutes on foot""}",True,864739,CZK 81/ m2,,Very good,The quiet part,,,,,"2,718m²",Field,,
"{""Listing ID"": ""864742"", ""Plot space"": ""5,272m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 66/ m2"", """": ""MHD 4 minutes by car""}",True,864742,CZK 66/ m2,,Very good,The quiet part,,,,,"5,272m²",Field,,
"{""Listing ID"": ""864743"", ""Plot space"": ""2,764m²"", ""Plot type"": ""Garden"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 72/ m2"", """": ""MHD 5 minutes by car""}",True,864743,CZK 72/ m2,,Very good,The quiet part,,,,,"2,764m²",Garden,,
"{""Listing ID"": ""864746"", ""Plot space"": ""1,128m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 399/ m2"", """": ""MHD 7 minutes on foot""}",True,864746,CZK 399/ m2,,Very good,The quiet part,,,,,"1,128m²",Field,,
"{""Listing ID"": ""864747"", ""Plot space"": ""3,200m²"", ""Plot type"": ""Building"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 1,094/ m2"", """": ""MHD 3 minutes by car""}",True,864747,"CZK 1,094/ m2",,Very good,The quiet part,,,,,"3,200m²",Building,,
"{""Listing ID"": ""864748"", ""Plot space"": ""3,386m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 59/ m2"", """": ""MHD 6 minutes by car""}",True,864748,CZK 59/ m2,,Very good,The quiet part,,,,,"3,386m²",Field,,
"{""Listing ID"": ""864749"", ""Plot space"": ""6,143m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 44/ m2"", """": ""MHD 3 minutes by car""}",True,864749,CZK 44/ m2,,Very good,The quiet part,,,,,"6,143m²",Field,,
"{""Listing ID"": ""864750"", ""Plot space"": ""1,362m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 40/ m2"", """": ""MHD 8 minutes on foot""}",True,864750,CZK 40/ m2,,Very good,The quiet part,,,,,"1,362m²",Field,,
"{""Listing ID"": ""864751"", ""Plot space"": ""6,108m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 57/ m2"", """": ""MHD 5 minutes by car""}",True,864751,CZK 57/ m2,,Very good,The quiet part,,,,,"6,108m²",Field,,
"{""Listing ID"": ""864754"", ""Plot space"": ""8,368m²"", ""Plot type"": ""Meadow"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 119/ m2"", """": ""MHD 4 minutes by car""}",True,864754,CZK 119/ m2,,Very good,The quiet part,,,,,"8,368m²",Meadow,,
"{""Listing ID"": ""864755"", ""Plot space"": ""7,280m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 240/ m2"", """": ""MHD 4 minutes on foot""}",True,864755,CZK 240/ m2,,Very good,The quiet part,,,,,"7,280m²",Field,,
"{""Listing ID"": ""864757"", ""Plot space"": ""4,246m²"", ""Plot type"": ""Meadow"", ""Location"": ""Solitude"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 31/ m2"", """": ""MHD 6 minutes by car""}",True,864757,CZK 31/ m2,,Very good,Solitude,,,,,"4,246m²",Meadow,,
"{""Listing ID"": ""864759"", ""Plot space"": ""3,813m²"", ""Plot type"": ""Meadow"", ""Location"": ""Solitude"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 31/ m2"", """": ""MHD 4 minutes by car""}",True,864759,CZK 31/ m2,,Very good,Solitude,,,,,"3,813m²",Meadow,,
"{""Listing ID"": ""864762"", ""Plot space"": ""4,007m²"", ""Plot type"": ""Meadow"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 39/ m2"", """": ""MHD 2 minutes on foot""}",True,864762,CZK 39/ m2,,Very good,The quiet part,,,,,"4,007m²",Meadow,,
"{""Listing ID"": ""864763"", ""Plot space"": ""3,193m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 20/ m2"", """": ""MHD 7 minutes on foot""}",True,864763,CZK 20/ m2,,Very good,The quiet part,,,,,"3,193m²",Field,,
"{""Listing ID"": ""864764"", ""Plot space"": ""2,011m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 60/ m2""}",True,864764,CZK 60/ m2,,Very good,The quiet part,,,,,"2,011m²",Field,,
"{""Listing ID"": ""864765"", ""Plot space"": ""2,079m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 63/ m2"", """": ""MHD 6 minutes on foot""}",True,864765,CZK 63/ m2,,Very good,The quiet part,,,,,"2,079m²",Field,,
"{""Listing ID"": ""864769"", ""Plot space"": ""11,770m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 45/ m2"", """": ""MHD 2 minutes by car""}",True,864769,CZK 45/ m2,,Very good,The quiet part,,,,,"11,770m²",Field,,
"{""Listing ID"": ""864770"", ""Plot space"": ""7,186m²"", ""Plot type"": ""Meadow"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 42/ m2"", """": ""MHD 10 minutes by car""}",True,864770,CZK 42/ m2,,Very good,The quiet part,,,,,"7,186m²",Meadow,,
"{""Listing ID"": ""909088"", ""Layout"": ""2 bedroom"", ""Price per unit"": ""€5,385/ m2"", ""Užitná plocha"": ""65m²"", ""Condition"": ""After reconstruction"", """": ""MHD 3 minutes on foot""}",True,909088,"€5,385/ m2",,After reconstruction,,,65m²,2 bedroom,,,,,
"{""Listing ID"": ""864771"", ""Plot space"": ""12,273m²"", ""Plot type"": ""Field"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 44/ m2"", """": ""MHD 3 minutes on foot""}",True,864771,CZK 44/ m2,,Very good,The quiet part,,,,,"12,273m²",Field,,
"{""Listing ID"": ""864774"", ""Plot space"": ""105,717m²"", ""Plot type"": ""Meadow"", ""Location"": ""The quiet part"", ""Condition"": ""Very good"", ""Price per unit"": ""CZK 33/ m2"", """": ""MHD 5 minutes by car""}",True,864774,CZK 33/ m2,,Very good,The quiet part,,,,,"105,717m²",Meadow,,
